Season,Sector,Category,Crop,QueryType,QueryText,KccAns,StateName,DistrictName,BlockName,CreatedOn,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about false smut in Paddy,Recommended for spray Propiconazole 1 ml /litre of water.,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-23T12:12:20.473,
RABI,HORTICULTURE,Fruits,Papaya,Cultural Practices,Asking about planting season for Papaya,Recommended for season June-September,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-23T12:17:38.587,
RABI,HORTICULTURE,Flowers,Tuberose,Cultural Practices,Asking about Increasing flower production in tuberose flower,Recommended for spray fermented butter milk 100 ml /10 litre of water,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-23T12:34:17.8,
RABI,HORTICULTURE,Flowers,Jasmine,Plant Protection,asking about leaf webber management in jasmine,Recommended for spray chloriphyriphos 2ml / litre of water,TAMILNADU,TIRUVANNAMALAI,THURINJAPURAM,2017-12-23T12:36:41.93,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tiruvannamalai,recommended for have no rain in tiruvannamalai,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T12:43:17.347,
RABI,HORTICULTURE,Vegetables,Brinjal,Cultural Practices,Asking about Brinjal planting season and Varieties,"Recommended for Planting season of Brinjal is December â January and May â June. CO 1, CO 2,MDU 1, PKM 1,PLR 1,PLR (B) 2,KKM 1, PPI 1,VRM1, COBH 1 and COBH 2",TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-23T12:43:24.9,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,"Asking about Rice Research Station, Ambasamudram contact number","Recommended to contact 04634-250215/
255424",TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T12:46:28.65,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,Asking about duration and yield for MDU 5 paddy variety,recommended duration is 95-100 days and yield is 2000kg/ac,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T12:54:17,
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,THURINJAPURAM,2017-12-23T12:54:37.427,
RABI,AGRICULTURE,Others,Others,Market Information,Asking about paddy market information (ADT 37),Recommended for Arani market price Rs.1600-1680/Quintal (22.12.17),TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-23T12:57:11.697,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report Tiruvannamalai,Recommended for today have light rainfall.,TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-23T13:25:36.78,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about paddy basal fertilizer management,Recommended for apply DAP 50 kg + neem cake 10kg + FYM 10ton / ac,TAMILNADU,TIRUVANNAMALAI,THURINJAPURAM,2017-12-23T13:38:51.193,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about top dressing management in paddy,recommended for apply micro nitrient 5 kg+ zinc sulphate 10 kg/ac,TAMILNADU,TIRUVANNAMALAI,THURINJAPURAM,2017-12-23T13:40:49.127,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking about paddy season and varieties,"Navarai

recommended for paddy season (Dec -Jan)and varieties ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,THURINJAPURAM,2017-12-23T14:12:06.533,
RABI,HORTICULTURE,Vegetables,Watermelon,Cultural Practices,asking about watermelon suitable varieties,"recommended for Varieties: Sugar Baby and Arka Manik,PKM 1",TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-23T14:13:06.273,
NA,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-23T14:13:13.53,
RABI,HORTICULTURE,Flowers,Jasmine,Nutrient Management,Asking about marigold foliar application information,Recommended for spray 19:19:19 50 gram / tank,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-23T14:18:21.057,
RABI,HORTICULTURE,Flowers,Chrysanthemum,Fertilizer Use and Availability,asking about chrysanthemum top dressing fertilizers,recommended for apply urea - 45 kg/ acre,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-23T14:33:29.967,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Asking about Top dressing fertilizer management for paddy,Recommended for apply urea 25 kg+ potash 15 kg + neem cake 5 kg+ mn mixture 5 kg/ac.,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-23T14:51:11.27,
RABI,AGRICULTURE,Others,Others,Nutrient Management,asking about teak seedlings availability information,Recommended for Coimbatore Mettupalayam forest contact no. 04254 - 222398,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-23T14:53:33.793,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,Asking about leaf miner and aphid management in groundnut,Recommended for profenophos 2 ml+ acephate 1 gram /1 litre of water,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-23T14:56:08.47,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about paddy basal fertilizer management,Recommended for FYM 5 tonnes + DAP 50 kg + znso4 10 kg + neem cake 10 kg /acre,TAMILNADU,TIRUVANNAMALAI,THURINJAPURAM,2017-12-23T14:58:47.177,
RABI,HORTICULTURE,Vegetables,Watermelon,Plant Protection,Asking about Sudden Wilt in watermelon,Recommended for spray Thiophanate-methyl 1 gram /lit.,TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-23T15:00:25.04,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,asking about paddy basal fertilizers,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10kg + FYM 10ton / ac,TAMILNADU,TIRUVANNAMALAI,VEMBAKKAM,2017-12-23T15:06:34.87,
RABI,HORTICULTURE,Fruits,Banana,Nutrient Management,Asking about banana top fertilizer management,Recommended for potassium sulphate 5 gram /1 litre of water,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-23T15:17:36.69,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report Tiruvannamalai,Recommended for today have light rainfall.,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-23T15:24:19.037,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Cultural Practices,asking about groundnut suitable varieties,"recommended for TMV 7, CO 3, COGn 4, VRI 2, VRI 3, ALR 3, VRIGn5, VRIGn 6, TMVGn 13",TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-23T15:34:47.067,
RABI,AGRICULTURE,Others,Others,Weather,asking about TNAU Water Technology Centre contact number,Recommended for TNAU Water Technology Centre contact number ph 0422-6611478,TAMILNADU,TIRUVANNAMALAI,VEMBAKKAM,2017-12-23T15:37:07.79,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about false smut in Paddy,Recommended for spray Propiconazole 1 ml /litre of water.,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-23T15:40:49.907,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Asked about black gram TNAU foliar application,Recommended for spray pulses wonder 2kg / ac 200 litter of water,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-23T15:44:55.483,
RABI,AGRICULTURE,Others,Others,Weather,asking about tiruvannamalai weather report,recommended for today have cloudy weather,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-23T15:49:49.297,
RABI,HORTICULTURE,Fruits,Banana,Nutrient Management,pre-treatment of suckers in banana,Recommended for Pralinage is done with 40 g of Carbofuran 3 G granules per sucker. (Dip the corm in slurry solution containing 4 parts clay plus 5 parts water and sprinkle Carbofuran to control nematodes).,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-23T16:05:29.05,
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Asking about sugarcane fertigation,Recommended for urea 5.6 kg + 0:0:50 complex 3.6 kg/acre/split/5 days interval/120-160 days,TAMILNADU,TIRUVANNAMALAI,JAWATHU HILLS,2017-12-23T17:00:55.81,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,Asking about Tobacco caterpillar in groundnut,Recommended for spray profenophos 2ml / lit,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-23T17:09:38.53,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Asked about leaf roller in Groundnut,Recommended for spray Profenofos 2ml / litter of water,TAMILNADU,TIRUVANNAMALAI,VEMBAKKAM,2017-12-23T17:12:30.723,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-23T17:41:22.337,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Asked about black gram foliar application,Recommended for spray DAP 20gm / litter of water,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-23T17:42:41.29,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asked about paddy fertilizer (MN) management,Recommended for apply paddy micro mixture 5kg / ac,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T17:52:23.953,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Asked about black gram sowing season and variety,"Recommended for black gram sowing season : December â january and variety : VBN 3, VBN (Bg) 4, VBN(Bg) 5, VBN 6, Co 6, TMV 1",TAMILNADU,TIRUVANNAMALAI,THELLAR,2017-12-23T18:09:53.94,
RABI,HORTICULTURE,Vegetables,Bottle Gourd,Nutrient Management,asking about bottle gourd top dressing fertilizer management,Recommended for apply urea 22gram+ potash 14 gram / pit,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T18:23:08.68,
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruvannamalai district today weather Report,Recommended for Thiruvannamalai district Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T18:26:57.227,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking about suitable paddy varieties for Tiruvannamalai,"recommended for paddy varieties are ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T18:26:57.82,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Asked about leaf miner in groundnut,Recommended for spray Dimethoate 2ml / litter of water,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-23T18:35:03.963,
RABI,ANIMAL HUSBANDRY,Animal,Goat,Animal Breeding,asking about need for animal breeding training,"recommended for contact with Veterinary University Training and Research Centre, tiruvannamlai, phone: 04175-253077",TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-23T18:40:14.52,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,asking about groundnut leaf caterpiller management,recommended for spray propinophos â 2 ml/ lit of water,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-23T18:43:31.43,
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruvannamalai district today weather Report,Recommended for Thiruvannamalai district Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-23T18:46:38.927,
RABI,HORTICULTURE,Vegetables,Bitter Gourd,Fertilizer Use and Availability,asking about fertigation fertilizer for bitter gourd,"recommended for apply 12-61-0-4.8 kg 13-0-45-17 kg, Urea-46 kg/acre",TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-23T18:49:19.78,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking about paddy season and varieties,"recommended for paddy season Navarai(Dec -Jan)and varieties ADT 36, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-23T18:51:21.983,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,asking about paddy Flase smut management,recommended for spray carbendazim - 2 gm/ lit of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-23T19:03:26.013,
NA,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,asking about navarai season paddy varieties,"recommended for ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-23T19:23:38.88,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asked about paddy basal fertilizer management,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10kg + FYM 10ton / ac,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T20:02:05.97,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-23T20:04:01.69,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,asking about market price of paddy,recommended for market price of paddy is rs.1908-1935/quintal,TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-23T20:30:41.567,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,asking about sona paddy market rate,recommended for sona paddy market rate Rs.1062 - 1442/ quintal,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-23T20:40:10.77,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,asking about navarai season paddy varieties,"recommneded for ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-23T21:03:51.633,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking about suitable varieties of paddy,"recommended for paddy varieties are ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-23T21:15:41.483,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-24T06:54:16.74,
RABI,HORTICULTURE,Medicinal and Aromatic Plants,Caleus,Medicinal and Aromatic Plants,Asking about melay nug managementin coleus,Recommended for spray profenophos 2 ml + Acephate 1g+ teepol1 ml / litre of water.,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-24T06:58:29.65,
RABI,AGRICULTURE,Others,Others,Weather,Askingh about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-24T07:29:47.457,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,asking about Tillering stage fertilizer management for paddy,Recommended for apply ammonium sulphate 30 kg + potash 20 kg / ac,TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-24T07:44:36.323,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about brown spot in paddy,recommended for spray mancozeb 2 g /lit of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-24T08:11:56.337,
RABI,HORTICULTURE,Vegetables,Watermelon,Agriculture Mechanization,Asking about leaf caterpillar management in watermelon,Recommended for profenophos 2 ml/1 litre of water,TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-24T08:32:54.267,
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Sowing Time and Weather,Asking about sowing season for sesame,Recommended for sesame sowing season at February - March and June-July,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-24T08:40:19.483,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Asked about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-24T08:43:28.607,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather report for thiruvannamalai district,Recommended for weather report for thiruvannamalai district Partly Cloudy and no rain fall,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-24T08:57:40.923,
RABI,AGRICULTURE,Others,Others,Soil Testing,asking about Thiruvannamalai address for soil testing laboratory,"Recommended for soil testing laboratory at Senior Agricultural Officer , Kottam Playam Road ,Venkikal , Thiruvannamalai â 606 604",TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-24T09:21:57.643,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about Bacterial leaf blight in paddy,Recommended for spray Agrimycin 12 ml + Copper oxychloride 30 g/ 10 lit of water,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-24T09:23:29.183,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about Blast management in paddy,Recommended for spray Tricyclozole 1 g/lit of water,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-24T09:31:48.353,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about False Smut in paddy,Recommended for spray of Propiconazole 2 ml / litre of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-24T09:39:28.697,
RABI,AGRICULTURE,Others,Others,Government Schemes,asking about contact number of Thiruvannamalai agriculture engineering office,recommended number for Thiruvannamalai agriculture engineering office 04175 23 29 08,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-24T09:40:13.51,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about Gall midge in paddy,Recommended for spray Thiamethoxam 4 gram / 10 litre of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-24T09:41:50.043,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about paddy stem borer management,Recommended for profenophos 2 ml /1 litre of water,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-24T09:51:13.21,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about Market rate for paddy,Recommended at Villupuram 1532 Rs/Quintal,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-24T10:24:45.02,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,asking about Rice tungro virus in paddy,Recommended for spray Fresh cowdung 20 gm/lit of water,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-24T10:30:28.073,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Coleus top dressing fertilizer management,Recommended for apply urea 12kg + super phosphate 72 kg + potash 10kg / ac 30 and 45 days after planting,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-24T10:33:59.98,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Asking about foliar spray in Medicinal coleus,recommended for spray 19:19:19 5 g / lit of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-24T10:35:48.54,
RABI,HORTICULTURE,Vegetables,Chillies,Market Information,Asking about market rate for chilli,recommended market rate for chilli rs. 23 /kg,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-24T10:37:47.573,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Asking about market rate for paddy,"recommended market rate for paddy rs, 1160-1500/q",TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-24T10:40:48.803,
RABI,AGRICULTURE,Others,Others,Credit,Asking about kisan credit card information,recommended for contact to near nationalized bank,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-24T10:53:16.35,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about Flase smut management in paddy,Recommended for spray copper oxy chloride at 2.5 g/lit of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-24T10:58:18.267,
RABI,HORTICULTURE,Vegetables,Chillies,Nutrient Management,Asked about leaf curl in chilli,Recommended for spray Dimethoate 2 ml / lit,TAMILNADU,TIRUVANNAMALAI,PERNAMALLUR,2017-12-24T11:05:51.157,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,Asking about leaf roller in groundnut,Recommended for spray Profenofos 2ml / li,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-24T11:17:39.203,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,Asking about Root rot in groundnut,Recommended for Soil drenching with copper oxychloride 2gm / lit,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-24T11:20:29.553,
